CompetitionID,SessionID,GameID,EndID,RefTeamID,OppTeamID,RefScoreDiffStartOfEnd,RefHasHammerStartOfEnd,RefEndDifferential,PPUsedThisEnd,RefPPAvailableBeforeEnd,OppPPAvailableBeforeEnd,EarlyQuit,MaxEndInGame,RefBTAbilityDiff
22230015,5,4,2,37,10,-2,1,1,0,1,1,0,8,-0.1798017061770243
22230015,5,4,3,10,37,1,1,1,0,1,1,0,8,0.1798017061770243
22230015,5,4,3,37,10,-1,0,-1,0,1,1,0,8,-0.1798017061770243
22230015,5,4,4,10,37,2,0,-1,0,1,1,0,8,0.1798017061770243
22230015,5,4,4,37,10,-2,1,1,0,1,1,0,8,-0.1798017061770243
22230015,5,4,5,10,37,1,1,-1,0,1,1,0,8,0.1798017061770243
22230015,5,4,5,37,10,-1,0,1,0,1,1,0,8,-0.1798017061770243
22230015,5,4,6,10,37,0,1,1,0,1,1,0,8,0.1798017061770243
22230015,5,4,6,37,10,0,0,-1,0,1,1,0,8,-0.1798017061770243
22230015,5,4,7,10,37,1,0,-2,-1,1,0,0,8,0.1798017061770243
22230015,5,4,7,37,10,-1,1,2,1,0,1,0,8,-0.1798017061770243
22230015,5,4,8,10,37,-1,1,-2,1,0,0,0,8,0.1798017061770243
22230015,5,4,8,37,10,1,0,2,-1,0,0,0,8,-0.1798017061770243
22230015,5,5,1,22,46,0,1,1,0,1,1,0,7,-0.4550783775596928
22230015,5,5,1,46,22,0,0,-1,0,1,1,0,7,0.4550783775596928
22230015,5,5,2,22,46,1,0,1,0,1,1,0,7,-0.4550783775596928
22230015,5,5,2,46,22,-1,1,-1,0,1,1,0,7,0.4550783775596928
22230015,5,5,3,22,46,2,0,1,0,1,1,0,7,-0.4550783775596928
22230015,5,5,3,46,22,-2,1,-1,0,1,1,0,7,0.4550783775596928
22230015,5,5,4,22,46,3,0,3,0,1,1,0,7,-0.4550783775596928
22230015,5,5,4,46,22,-3,1,-3,0,1,1,0,7,0.4550783775596928
22230015,5,5,5,22,46,6,0,-3,-1,1,0,0,7,-0.4550783775596928
22230015,5,5,5,46,22,-6,1,3,1,0,1,0,7,0.4550783775596928
22230015,5,5,6,22,46,3,1,1,1,0,0,0,7,-0.4550783775596928
22230015,5,5,6,46,22,-3,0,-1,-1,0,0,0,7,0.4550783775596928
22230015,5,5,7,22,46,4,0,2,0,0,0,1,7,-0.4550783775596928
22230015,5,5,7,46,22,-4,1,-2,0,0,0,1,7,0.4550783775596928
22230015,6,1,1,23,34,0,0,-2,0,1,1,0,7,-0.4760180027100469
22230015,6,1,1,34,23,0,1,2,0,1,1,0,7,0.4760180027100469
22230015,6,1,2,23,34,-2,1,1,0,1,1,0,7,-0.4760180027100469
22230015,6,1,2,34,23,2,0,-1,0,1,1,0,7,0.4760180027100469
22230015,6,1,3,23,34,-1,0,-2,0,1,1,0,7,-0.4760180027100469
22230015,6,1,3,34,23,1,1,2,0,1,1,0,7,0.4760180027100469
22230015,6,1,4,23,34,-3,1,-3,1,0,1,0,7,-0.4760180027100469
22230015,6,1,4,34,23,3,0,3,-1,1,0,0,7,0.4760180027100469
22230015,6,1,5,23,34,-6,1,1,0,0,1,0,7,-0.4760180027100469
22230015,6,1,5,34,23,6,0,-1,0,1,0,0,7,0.4760180027100469
22230015,6,1,6,23,34,-5,0,-2,0,0,1,0,7,-0.4760180027100469
22230015,6,1,6,34,23,5,1,2,0,1,0,0,7,0.4760180027100469
22230015,6,1,7,23,34,-7,1,1,0,0,1,1,7,-0.4760180027100469
22230015,6,1,7,34,23,7,0,-1,0,1,0,1,7,0.4760180027100469
22230015,6,2,1,16,19,0,0,-1,0,1,1,0,9,-0.031041295039910377
22230015,6,2,1,19,16,0,1,1,0,1,1,0,9,0.031041295039910377
22230015,6,2,2,16,19,-1,1,4,0,1,1,0,9,-0.031041295039910377
22230015,6,2,2,19,16,1,0,-4,0,1,1,0,9,0.031041295039910377
22230015,6,2,3,16,19,3,0,-2,0,1,1,0,9,-0.031041295039910377
22230015,6,2,3,19,16,-3,1,2,0,1,1,0,9,0.031041295039910377
22230015,6,2,4,16,19,1,1,-1,0,1,1,0,9,-0.031041295039910377
22230015,6,2,4,19,16,-1,0,1,0,1,1,0,9,0.031041295039910377
22230015,6,2,5,16,19,0,1,2,0,1,1,0,9,-0.031041295039910377
22230015,6,2,5,19,16,0,0,-2,0,1,1,0,9,0.031041295039910377
22230015,6,2,6,16,19,2,0,-1,-1,1,0,0,9,-0.031041295039910377
22230015,6,2,6,19,16,-2,1,1,1,0,1,0,9,0.031041295039910377
22230015,6,2,7,16,19,1,1,1,1,0,0,0,9,-0.031041295039910377
22230015,6,2,7,19,16,-1,0,-1,-1,0,0,0,9,0.031041295039910377
22230015,6,2,8,16,19,2,0,-2,0,0,0,0,9,-0.031041295039910377
22230015,6,2,8,19,16,-2,1,2,0,0,0,0,9,0.031041295039910377
22230015,6,2,9,16,19,0,1,1,0,0,0,0,9,-0.031041295039910377
22230015,6,2,9,19,16,0,0,-1,0,0,0,0,9,0.031041295039910377
22230015,6,3,1,15,51,0,0,-3,0,1,1,0,7,0.06687801421810535
22230015,6,3,1,51,15,0,1,3,0,1,1,0,7,-0.06687801421810535
22230015,6,3,2,15,51,-3,1,1,0,1,1,0,7,0.06687801421810535
22230015,6,3,2,51,15,3,0,-1,0,1,1,0,7,-0.06687801421810535
22230015,6,3,3,15,51,-2,0,-2,0,1,1,0,7,0.06687801421810535
22230015,6,3,3,51,15,2,1,2,0,1,1,0,7,-0.06687801421810535
22230015,6,3,4,15,51,-4,1,2,1,0,1,0,7,0.06687801421810535
22230015,6,3,4,51,15,4,0,-2,-1,1,0,0,7,-0.06687801421810535
22230015,6,3,5,15,51,-2,0,-3,0,0,1,0,7,0.06687801421810535
22230015,6,3,5,51,15,2,1,3,0,1,0,0,7,-0.06687801421810535
22230015,6,3,6,15,51,-5,1,3,0,0,1,0,7,0.06687801421810535
22230015,6,3,6,51,15,5,0,-3,0,1,0,0,7,-0.06687801421810535
22230015,6,3,7,15,51,-2,0,-4,-1,0,0,1,7,0.06687801421810535
22230015,6,3,7,51,15,2,1,4,1,0,0,1,7,-0.06687801421810535
22230015,6,4,1,18,20,0,0,-1,0,1,1,0,7,-0.23096634559164725
22230015,6,4,1,20,18,0,1,1,0,1,1,0,7,0.23096634559164725
22230015,6,4,2,18,20,-1,1,-1,0,1,1,0,7,-0.23096634559164725
22230015,6,4,2,20,18,1,0,1,0,1,1,0,7,0.23096634559164725
22230015,6,4,3,18,20,-2,1,-1,0,1,1,0,7,-0.23096634559164725
22230015,6,4,3,20,18,2,0,1,0,1,1,0,7,0.23096634559164725
22230015,6,4,4,18,20,-3,1,-1,0,1,1,0,7,-0.23096634559164725
22230015,6,4,4,20,18,3,0,1,0,1,1,0,7,0.23096634559164725
22230015,6,4,5,18,20,-4,1,2,1,0,1,0,7,-0.23096634559164725
22230015,6,4,5,20,18,4,0,-2,-1,1,0,0,7,0.23096634559164725
22230015,6,4,6,18,20,-2,0,-1,0,0,1,0,7,-0.23096634559164725
22230015,6,4,6,20,18,2,1,1,0,1,0,0,7,0.23096634559164725
22230015,6,4,7,18,20,-3,1,-3,0,0,1,1,7,-0.23096634559164725
22230015,6,4,7,20,18,3,0,3,0,1,0,1,7,0.23096634559164725
22230015,6,5,1,17,28,0,1,1,0,1,1,0,8,2.1076329024374694
22230015,6,5,1,28,17,0,0,-1,0,1,1,0,8,-2.1076329024374694
22230015,6,5,2,17,28,1,0,1,0,1,1,0,8,2.1076329024374694
22230015,6,5,2,28,17,-1,1,-1,0,1,1,0,8,-2.1076329024374694
22230015,6,5,3,17,28,2,0,1,0,1,1,0,8,2.1076329024374694
22230015,6,5,3,28,17,-2,1,-1,0,1,1,0,8,-2.1076329024374694
22230015,6,5,4,17,28,3,0,2,0,1,1,0,8,2.1076329024374694
22230015,6,5,4,28,17,-3,1,-2,0,1,1,0,8,-2.1076329024374694
22230015,6,5,5,17,28,5,0,-1,-1,1,0,0,8,2.1076329024374694
22230015,6,5,5,28,17,-5,1,1,1,0,1,0,8,-2.1076329024374694
22230015,6,5,6,17,28,4,1,-1,0,1,0,0,8,2.1076329024374694
22230015,6,5,6,28,17,-4,0,1,0,0,1,0,8,-2.1076329024374694
22230015,6,5,7,17,28,3,1,1,1,0,0,0,8,2.1076329024374694
22230015,6,5,7,28,17,-3,0,-1,-1,0,0,0,8,-2.1076329024374694
22230015,6,5,8,17,28,4,0,0,0,0,0,0,8,2.1076329024374694
22230015,6,5,8,28,17,-4,1,0,0,0,0,0,8,-2.1076329024374694
22230015,7,1,1,22,37,0,0,-5,0,1,1,0,6,-0.9837902062776199
22230015,7,1,1,37,22,0,1,5,0,1,1,0,6,0.9837902062776199
22230015,7,1,2,22,37,-5,1,-1,0,1,1,0,6,-0.9837902062776199
22230015,7,1,2,37,22,5,0,1,0,1,1,0,6,0.9837902062776199
22230015,7,1,3,22,37,-6,1,3,1,0,1,0,6,-0.9837902062776199
22230015,7,1,3,37,22,6,0,-3,-1,1,0,0,6,0.9837902062776199
22230015,7,1,4,22,37,-3,0,-3,0,0,1,0,6,-0.9837902062776199
22230015,7,1,4,37,22,3,1,3,0,1,0,0,6,0.9837902062776199
22230015,7,1,5,22,37,-6,1,3,0,0,1,0,6,-0.9837902062776199
22230015,7,1,5,37,22,6,0,-3,0,1,0,0,6,0.9837902062776199
22230015,7,1,6,22,37,-3,0,-3,-1,0,0,1,6,-0.9837902062776199
22230015,7,1,6,37,22,3,1,3,1,0,0,1,6,0.9837902062776199
22230015,7,2,1,10,24,0,1,-1,0,1,1,0,8,-0.4841266141620406
22230015,7,2,1,24,10,0,0,1,0,1,1,0,8,0.4841266141620406
22230015,7,2,2,10,24,-1,1,-1,0,1,1,0,8,-0.4841266141620406
22230015,7,2,2,24,10,1,0,1,0,1,1,0,8,0.4841266141620406
22230015,7,2,3,10,24,-2,1,2,0,1,1,0,8,-0.4841266141620406
22230015,7,2,3,24,10,2,0,-2,0,1,1,0,8,0.4841266141620406
22230015,7,2,4,10,24,0,0,-1,0,1,1,0,8,-0.4841266141620406
22230015,7,2,4,24,10,0,1,1,0,1,1,0,8,0.4841266141620406
22230015,7,2,5,10,24,-1,1,2,0,1,1,0,8,-0.4841266141620406
22230015,7,2,5,24,10,1,0,-2,0,1,1,0,8,0.4841266141620406
22230015,7,2,6,10,24,1,0,-1,0,1,1,0,8,-0.4841266141620406
22230015,7,2,6,24,10,-1,1,1,0,1,1,0,8,0.4841266141620406
22230015,7,2,7,10,24,0,1,2,1,0,1,0,8,-0.4841266141620406
22230015,7,2,7,24,10,0,0,-2,-1,1,0,0,8,0.4841266141620406
22230015,7,2,8,10,24,2,0,2,-1,0,0,0,8,-0.4841266141620406
22230015,7,2,8,24,10,-2,1,-2,1,0,0,0,8,0.4841266141620406
22230015,7,3,1,11,46,0,1,2,0,1,1,0,9,-0.5955696378815925
22230015,7,3,1,46,11,0,0,-2,0,1,1,0,9,0.5955696378815925
22230015,7,3,2,11,46,2,0,-2,0,1,1,0,9,-0.5955696378815925
22230015,7,3,2,46,11,-2,1,2,0,1,1,0,9,0.5955696378815925
22230015,7,3,3,11,46,0,1,1,0,1,1,0,9,-0.5955696378815925
22230015,7,3,3,46,11,0,0,-1,0,1,1,0,9,0.5955696378815925
22230015,7,3,4,11,46,1,0,-2,0,1,1,0,9,-0.5955696378815925
22230015,7,3,4,46,11,-1,1,2,0,1,1,0,9,0.5955696378815925
22230015,7,3,5,11,46,-1,1,3,0,1,1,0,9,-0.5955696378815925
22230015,7,3,5,46,11,1,0,-3,0,1,1,0,9,0.5955696378815925
22230015,7,3,6,11,46,2,0,-2,-1,1,0,0,9,-0.5955696378815925
22230015,7,3,6,46,11,-2,1,2,1,0,1,0,9,0.5955696378815925
22230015,7,3,7,11,46,0,1,-1,1,0,0,0,9,-0.5955696378815925
22230015,7,3,7,46,11,0,0,1,-1,0,0,0,9,0.5955696378815925
22230015,7,3,8,11,46,-1,1,1,0,0,0,0,9,-0.5955696378815925
22230015,7,3,8,46,11,1,0,-1,0,0,0,0,9,0.5955696378815925
22230015,7,3,9,11,46,0,0,-2,0,0,0,0,9,-0.5955696378815925
22230015,7,3,9,46,11,0,1,2,0,0,0,0,9,0.5955696378815925
22230015,7,4,1,14,44,0,1,4,0,1,1,0,7,1.059237285909441
22230015,7,4,1,44,14,0,0,-4,0,1,1,0,7,-1.059237285909441
22230015,7,4,2,14,44,4,0,-3,0,1,1,0,7,1.059237285909441
22230015,7,4,2,44,14,-4,1,3,0,1,1,0,7,-1.059237285909441
22230015,7,4,3,14,44,1,1,3,0,1,1,0,7,1.059237285909441
22230015,7,4,3,44,14,-1,0,-3,0,1,1,0,7,-1.059237285909441
22230015,7,4,4,14,44,4,0,1,0,1,1,0,7,1.059237285909441
22230015,7,4,4,44,14,-4,1,-1,0,1,1,0,7,-1.059237285909441
22230015,7,4,5,14,44,5,0,-3,-1,1,0,0,7,1.059237285909441
22230015,7,4,5,44,14,-5,1,3,1,0,1,0,7,-1.059237285909441
22230015,7,4,6,14,44,2,1,3,0,1,0,0,7,1.059237285909441
22230015,7,4,6,44,14,-2,0,-3,0,0,1,0,7,-1.059237285909441
22230015,7,4,7,14,44,5,0,0,0,1,0,1,7,1.059237285909441
22230015,7,4,7,44,14,-5,1,0,0,0,1,1,7,-1.059237285909441
22230015,7,5,1,25,36,0,1,3,0,1,1,0,8,0.443624351998709
22230015,7,5,1,36,25,0,0,-3,0,1,1,0,8,-0.443624351998709
22230015,7,5,2,25,36,3,0,2,0,1,1,0,8,0.443624351998709
22230015,7,5,2,36,25,-3,1,-2,0,1,1,0,8,-0.443624351998709
22230015,7,5,3,25,36,5,0,1,0,1,1,0,8,0.443624351998709
22230015,7,5,3,36,25,-5,1,-1,0,1,1,0,8,-0.443624351998709
22230015,7,5,4,25,36,6,0,-3,-1,1,0,0,8,0.443624351998709
22230015,7,5,4,36,25,-6,1,3,1,0,1,0,8,-0.443624351998709
22230015,7,5,5,25,36,3,1,-1,0,1,0,0,8,0.443624351998709
22230015,7,5,5,36,25,-3,0,1,0,0,1,0,8,-0.443624351998709
22230015,7,5,6,25,36,2,1,-1,1,0,0,0,8,0.443624351998709
22230015,7,5,6,36,25,-2,0,1,-1,0,0,0,8,-0.443624351998709
22230015,7,5,7,25,36,1,1,-1,0,0,0,0,8,0.443624351998709
22230015,7,5,7,36,25,-1,0,1,0,0,0,0,8,-0.443624351998709
22230015,7,5,8,25,36,0,1,2,0,0,0,0,8,0.443624351998709
22230015,7,5,8,36,25,0,0,-2,0,0,0,0,8,-0.443624351998709
22230015,8,1,1,20,28,0,1,4,0,1,1,0,6,1.752133981224783
22230015,8,1,1,28,20,0,0,-4,0,1,1,0,6,-1.752133981224783
22230015,8,1,2,20,28,4,0,-1,0,1,1,0,6,1.752133981224783
22230015,8,1,2,28,20,-4,1,1,0,1,1,0,6,-1.752133981224783
22230015,8,1,3,20,28,3,1,1,0,1,1,0,6,1.752133981224783
22230015,8,1,3,28,20,-3,0,-1,0,1,1,0,6,-1.752133981224783
22230015,8,1,4,20,28,4,0,2,0,1,1,0,6,1.752133981224783
22230015,8,1,4,28,20,-4,1,-2,0,1,1,0,6,-1.752133981224783
22230015,8,1,5,20,28,6,0,-1,-1,1,0,0,6,1.752133981224783
22230015,8,1,5,28,20,-6,1,1,1,0,1,0,6,-1.752133981224783
22230015,8,1,6,20,28,5,1,3,0,1,0,1,6,1.752133981224783
22230015,8,1,6,28,20,-5,0,-3,0,0,1,1,6,-1.752133981224783
22230015,8,2,1,18,51,0,1,2,0,1,1,0,8,1.3217143653683145
22230015,8,2,1,51,18,0,0,-2,0,1,1,0,8,-1.3217143653683145
22230015,8,2,2,18,51,2,0,-1,0,1,1,0,8,1.3217143653683145
22230015,8,2,2,51,18,-2,1,1,0,1,1,0,8,-1.3217143653683145
22230015,8,2,3,18,51,1,1,1,0,1,1,0,8,1.3217143653683145
22230015,8,2,3,51,18,-1,0,-1,0,1,1,0,8,-1.3217143653683145
22230015,8,2,4,18,51,2,0,-1,0,1,1,0,8,1.3217143653683145
22230015,8,2,4,51,18,-2,1,1,0,1,1,0,8,-1.3217143653683145
22230015,8,2,5,18,51,1,1,-1,0,1,1,0,8,1.3217143653683145
22230015,8,2,5,51,18,-1,0,1,0,1,1,0,8,-1.3217143653683145
22230015,8,2,6,18,51,0,1,1,0,1,1,0,8,1.3217143653683145
22230015,8,2,6,51,18,0,0,-1,0,1,1,0,8,-1.3217143653683145
22230015,8,2,7,18,51,1,0,-1,-1,1,0,0,8,1.3217143653683145
22230015,8,2,7,51,18,-1,1,1,1,0,1,0,8,-1.3217143653683145
22230015,8,2,8,18,51,0,1,1,1,0,0,0,8,1.3217143653683145
22230015,8,2,8,51,18,0,0,-1,-1,0,0,0,8,-1.3217143653683145
22230015,8,3,1,17,19,0,0,-1,0,1,1,0,8,0.21400880398627986
22230015,8,3,1,19,17,0,1,1,0,1,1,0,8,-0.21400880398627986
22230015,8,3,2,17,19,-1,1,3,0,1,1,0,8,0.21400880398627986
22230015,8,3,2,19,17,1,0,-3,0,1,1,0,8,-0.21400880398627986
22230015,8,3,3,17,19,2,0,-1,0,1,1,0,8,0.21400880398627986
22230015,8,3,3,19,17,-2,1,1,0,1,1,0,8,-0.21400880398627986
22230015,8,3,4,17,19,1,1,-2,0,1,1,0,8,0.21400880398627986
22230015,8,3,4,19,17,-1,0,2,0,1,1,0,8,-0.21400880398627986
22230015,8,3,5,17,19,-1,1,-1,0,1,1,0,8,0.21400880398627986
22230015,8,3,5,19,17,1,0,1,0,1,1,0,8,-0.21400880398627986
22230015,8,3,6,17,19,-2,1,3,1,0,1,0,8,0.21400880398627986
22230015,8,3,6,19,17,2,0,-3,-1,1,0,0,8,-0.21400880398627986
22230015,8,3,7,17,19,1,0,1,-1,0,0,0,8,0.21400880398627986
22230015,8,3,7,19,17,-1,1,-1,1,0,0,0,8,-0.21400880398627986
22230015,8,3,8,17,19,2,0,2,0,0,0,0,8,0.21400880398627986
22230015,8,3,8,19,17,-2,1,-2,0,0,0,0,8,-0.21400880398627986
22230015,8,4,1,16,23,0,1,-1,0,1,1,0,7,2.510602981047519
22230015,8,4,1,23,16,0,0,1,0,1,1,0,7,-2.510602981047519
22230015,8,4,2,16,23,-1,1,4,0,1,1,0,7,2.510602981047519
22230015,8,4,2,23,16,1,0,-4,0,1,1,0,7,-2.510602981047519
22230015,8,4,3,16,23,3,0,-1,0,1,1,0,7,2.510602981047519
22230015,8,4,3,23,16,-3,1,1,0,1,1,0,7,-2.510602981047519
22230015,8,4,4,16,23,2,1,-4,0,1,1,0,7,2.510602981047519
22230015,8,4,4,23,16,-2,0,4,0,1,1,0,7,-2.510602981047519
22230015,8,4,5,16,23,-2,1,4,1,0,1,0,7,2.510602981047519
22230015,8,4,5,23,16,2,0,-4,-1,1,0,0,7,-2.510602981047519
22230015,8,4,6,16,23,2,0,-1,-1,0,0,0,7,2.510602981047519
22230015,8,4,6,23,16,-2,1,1,1,0,0,0,7,-2.510602981047519
22230015,8,4,7,16,23,1,1,4,0,0,0,1,7,2.510602981047519
22230015,8,4,7,23,16,-1,0,-4,0,0,0,1,7,-2.510602981047519
22230015,8,5,1,15,34,0,1,-1,0,1,1,0,8,0.4383334594091196
22230015,8,5,1,34,15,0,0,1,0,1,1,0,8,-0.4383334594091196
22230015,8,5,2,15,34,-1,1,1,0,1,1,0,8,0.4383334594091196
22230015,8,5,2,34,15,1,0,-1,0,1,1,0,8,-0.4383334594091196
22230015,8,5,3,15,34,0,0,1,0,1,1,0,8,0.4383334594091196
22230015,8,5,3,34,15,0,1,-1,0,1,1,0,8,-0.4383334594091196
22230015,8,5,4,15,34,1,0,-4,0,1,1,0,8,0.4383334594091196
22230015,8,5,4,34,15,-1,1,4,0,1,1,0,8,-0.4383334594091196
22230015,8,5,5,15,34,-3,1,1,0,1,1,0,8,0.4383334594091196
22230015,8,5,5,34,15,3,0,-1,0,1,1,0,8,-0.4383334594091196
22230015,8,5,6,15,34,-2,0,-1,-1,1,0,0,8,0.4383334594091196
22230015,8,5,6,34,15,2,1,1,1,0,1,0,8,-0.4383334594091196
22230015,8,5,7,15,34,-3,1,-1,1,0,0,0,8,0.4383334594091196
22230015,8,5,7,34,15,3,0,1,-1,0,0,0,8,-0.4383334594091196
22230015,8,5,8,15,34,-4,1,3,0,0,0,0,8,0.4383334594091196
22230015,8,5,8,34,15,4,0,-3,0,0,0,0,8,-0.4383334594091196
22230015,9,1,1,10,46,0,1,1,0,1,1,0,7,0.7085135348949514
22230015,9,1,1,46,10,0,0,-1,0,1,1,0,7,-0.7085135348949514
22230015,9,1,2,10,46,1,0,2,0,1,1,0,7,0.7085135348949514
22230015,9,1,2,46,10,-1,1,-2,0,1,1,0,7,-0.7085135348949514
22230015,9,1,3,10,46,3,0,-2,0,1,1,0,7,0.7085135348949514
22230015,9,1,3,46,10,-3,1,2,0,1,1,0,7,-0.7085135348949514
22230015,9,1,4,10,46,1,1,2,0,1,1,0,7,0.7085135348949514
22230015,9,1,4,46,10,-1,0,-2,0,1,1,0,7,-0.7085135348949514
22230015,9,1,5,10,46,3,0,1,-1,1,0,0,7,0.7085135348949514
22230015,9,1,5,46,10,-3,1,-1,1,0,1,0,7,-0.7085135348949514
22230015,9,1,6,10,46,4,0,-4,0,1,0,0,7,0.7085135348949514
22230015,9,1,6,46,10,-4,1,4,0,0,1,0,7,-0.7085135348949514
22230015,9,1,7,10,46,0,1,5,1,0,0,1,7,0.7085135348949514
22230015,9,1,7,46,10,0,0,-5,-1,0,0,1,7,-0.7085135348949514
22230015,9,2,1,36,37,0,0,-1,0,1,1,0,6,-1.8394934249458395
22230015,9,2,1,37,36,0,1,1,0,1,1,0,6,1.8394934249458395
22230015,9,2,2,36,37,-1,1,-2,0,1,1,0,6,-1.8394934249458395
22230015,9,2,2,37,36,1,0,2,0,1,1,0,6,1.8394934249458395
22230015,9,2,3,36,37,-3,1,-1,0,1,1,0,6,-1.8394934249458395
22230015,9,2,3,37,36,3,0,1,0,1,1,0,6,1.8394934249458395
22230015,9,2,4,36,37,-4,1,-2,0,1,1,0,6,-1.8394934249458395
22230015,9,2,4,37,36,4,0,2,0,1,1,0,6,1.8394934249458395
22230015,9,2,5,36,37,-6,1,2,1,0,1,0,6,-1.8394934249458395
22230015,9,2,5,37,36,6,0,-2,-1,1,0,0,6,1.8394934249458395
22230015,9,2,6,36,37,-4,0,-3,-1,0,0,1,6,-1.8394934249458395
22230015,9,2,6,37,36,4,1,3,1,0,0,1,6,1.8394934249458395
22230015,9,3,1,22,44,0,1,4,0,1,1,0,7,-0.035454827083737775
22230015,9,3,1,44,22,0,0,-4,0,1,1,0,7,0.035454827083737775
22230015,9,3,2,22,44,4,0,-4,0,1,1,0,7,-0.035454827083737775
22230015,9,3,2,44,22,-4,1,4,0,1,1,0,7,0.035454827083737775
22230015,9,3,3,22,44,0,1,1,0,1,1,0,7,-0.035454827083737775
22230015,9,3,3,44,22,0,0,-1,0,1,1,0,7,0.035454827083737775
22230015,9,3,4,22,44,1,0,-4,0,1,1,0,7,-0.035454827083737775
22230015,9,3,4,44,22,-1,1,4,0,1,1,0,7,0.035454827083737775
22230015,9,3,5,22,44,-3,1,-1,1,0,1,0,7,-0.035454827083737775
22230015,9,3,5,44,22,3,0,1,-1,1,0,0,7,0.035454827083737775
22230015,9,3,6,22,44,-4,1,2,0,0,1,0,7,-0.035454827083737775
22230015,9,3,6,44,22,4,0,-2,0,1,0,0,7,0.035454827083737775
22230015,9,3,7,22,44,-2,0,-3,-1,0,0,1,7,-0.035454827083737775
22230015,9,3,7,44,22,2,1,3,1,0,0,1,7,0.035454827083737775
22230015,9,4,1,11,25,0,1,-2,0,1,1,0,9,0.2715876063476109
22230015,9,4,1,25,11,0,0,2,0,1,1,0,9,-0.2715876063476109
22230015,9,4,2,11,25,-2,1,2,0,1,1,0,9,0.2715876063476109
22230015,9,4,2,25,11,2,0,-2,0,1,1,0,9,-0.2715876063476109
22230015,9,4,3,11,25,0,0,-3,0,1,1,0,9,0.2715876063476109
22230015,9,4,3,25,11,0,1,3,0,1,1,0,9,-0.2715876063476109
22230015,9,4,4,11,25,-3,1,3,0,1,1,0,9,0.2715876063476109
22230015,9,4,4,25,11,3,0,-3,0,1,1,0,9,-0.2715876063476109
22230015,9,4,5,11,25,0,0,-1,0,1,1,0,9,0.2715876063476109
22230015,9,4,5,25,11,0,1,1,0,1,1,0,9,-0.2715876063476109
22230015,9,4,6,11,25,-1,1,-1,1,0,1,0,9,0.2715876063476109
22230015,9,4,6,25,11,1,0,1,-1,1,0,0,9,-0.2715876063476109
22230015,9,4,7,11,25,-2,1,1,0,0,1,0,9,0.2715876063476109
22230015,9,4,7,25,11,2,0,-1,0,1,0,0,9,-0.2715876063476109
22230015,9,4,8,11,25,-1,0,1,-1,0,0,0,9,0.2715876063476109
22230015,9,4,8,25,11,1,1,-1,1,0,0,0,9,-0.2715876063476109
22230015,9,4,9,11,25,0,0,-1,0,0,0,0,9,0.2715876063476109
22230015,9,4,9,25,11,0,1,1,0,0,0,0,9,-0.2715876063476109
22230015,9,5,1,14,24,0,1,3,0,1,1,0,8,-0.5530264136235061
22230015,9,5,1,24,14,0,0,-3,0,1,1,0,8,0.5530264136235061
22230015,9,5,2,14,24,3,0,-1,0,1,1,0,8,-0.5530264136235061
22230015,9,5,2,24,14,-3,1,1,0,1,1,0,8,0.5530264136235061
22230015,9,5,3,14,24,2,1,2,0,1,1,0,8,-0.5530264136235061
22230015,9,5,3,24,14,-2,0,-2,0,1,1,0,8,0.5530264136235061
22230015,9,5,4,14,24,4,0,-1,0,1,1,0,8,-0.5530264136235061
22230015,9,5,4,24,14,-4,1,1,0,1,1,0,8,0.5530264136235061
22230015,9,5,5,14,24,3,1,2,0,1,1,0,8,-0.5530264136235061
22230015,9,5,5,24,14,-3,0,-2,0,1,1,0,8,0.5530264136235061
22230015,9,5,6,14,24,5,0,-2,-1,1,0,0,8,-0.5530264136235061
22230015,9,5,6,24,14,-5,1,2,1,0,1,0,8,0.5530264136235061
22230015,9,5,7,14,24,3,1,1,1,0,0,0,8,-0.5530264136235061
22230015,9,5,7,24,14,-3,0,-1,-1,0,0,0,8,0.5530264136235061
22230015,9,5,8,14,24,4,0,-2,0,0,0,0,8,-0.5530264136235061
22230015,9,5,8,24,14,-4,1,2,0,0,0,0,8,0.5530264136235061
22230015,10,1,1,17,18,0,1,1,0,1,1,0,8,0.5864652668043335
22230015,10,1,1,18,17,0,0,-1,0,1,1,0,8,-0.5864652668043335
22230015,10,1,2,17,18,1,0,-1,0,1,1,0,8,0.5864652668043335
22230015,10,1,2,18,17,-1,1,1,0,1,1,0,8,-0.5864652668043335
22230015,10,1,3,17,18,0,1,1,0,1,1,0,8,0.5864652668043335
22230015,10,1,3,18,17,0,0,-1,0,1,1,0,8,-0.5864652668043335
22230015,10,1,4,17,18,1,0,-1,0,1,1,0,8,0.5864652668043335
22230015,10,1,4,18,17,-1,1,1,0,1,1,0,8,-0.5864652668043335
22230015,10,1,5,17,18,0,1,-1,0,1,1,0,8,0.5864652668043335
22230015,10,1,5,18,17,0,0,1,0,1,1,0,8,-0.5864652668043335
22230015,10,1,6,17,18,-1,1,5,1,0,1,0,8,0.5864652668043335
22230015,10,1,6,18,17,1,0,-5,-1,1,0,0,8,-0.5864652668043335
22230015,10,1,7,17,18,4,0,-2,-1,0,0,0,8,0.5864652668043335
22230015,10,1,7,18,17,-4,1,2,1,0,0,0,8,-0.5864652668043335
22230015,10,1,8,17,18,2,1,0,0,0,0,0,8,0.5864652668043335
22230015,10,1,8,18,17,-2,0,0,0,0,0,0,8,-0.5864652668043335
